player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,value_M,wage_K,avg_skill,position_group,growth_potential
193474,/player/193474/idrissa-gueye/230009,23,9,2023-01-13,I. Gueye,Idrissa Gana Gueye,"CDM, CM",82,82,20500000.0,53000.0,32,1989-09-26,174,66,13.0,Premier League,1.0,7.0,Everton,CM,27.0,,2022-09-01,2024.0,136,Senegal,,,,Right,3,3,2,Low/High,Lean (170-185),Yes,39000000.0,#Tactician ,Team Player,67.0,66.0,71.0,78.0,83.0,76.0,60,60,69,77,36,76,60,66,76,79,69,66,78,81,81,82,83,85,68,72,83,86,72,70,55,79,82,87,83,8,6,8,12,13,,71+2,71+2,71+2,72,73,73,73,72,74+2,74+2,74+2,73+2,77+2,77+2,77+2,73+2,78+2,81+1,81+1,81+1,78+2,79+2,80+2,80+2,80+2,79+2,18+2,https://cdn.sofifa.net/players/193/474/23_120.png,20.5,53.0,73.5,Midfielder,0
193747,/player/193747/jorge-resurreccion/230009,23,9,2023-01-13,Koke,Jorge Resurrección Merodio,"CM, CDM",82,82,29000000.0,68000.0,30,1992-01-08,176,75,53.0,La Liga,1.0,240.0,Atlético Madrid,LCM,6.0,,2011-01-01,2024.0,45,Spain,1362.0,SUB,8.0,Right,4,3,3,Medium/Medium,Normal (170-185),Yes,60900000.0,,"Leadership, Playmaker (AI), Team Player",69.0,72.0,84.0,78.0,78.0,77.0,84,69,61,85,57,77,84,77,83,81,71,68,70,82,81,81,59,85,75,75,78,81,76,83,67,84,80,81,71,14,12,5,10,13,,74+3,74+3,74+3,77,77,77,77,77,79+3,79+3,79+3,79+3,81+1,81+1,81+1,79+3,80+2,81+1,81+1,81+1,80+2,78+3,76+3,76+3,76+3,78+3,20+3,https://cdn.sofifa.net/players/193/747/23_120.png,29.0,68.0,76.3,Midfielder,0
197655,/player/197655/sebastian-coates/230009,23,9,2023-01-13,S. Coates,Sebastián Coates Nión,CB,82,82,21000000.0,19000.0,31,1990-10-07,196,94,308.0,Liga Portugal,1.0,237.0,Sporting CP,CB,4.0,,2017-01-31,2024.0,60,Uruguay,,,,Right,3,2,3,Medium/Medium,Normal (185+),Yes,42000000.0,"#Aerial Threat, #Strength","Solid Player, Dives Into Tackles (AI), Leadership, Long Passer (AI), Team Player",68.0,49.0,55.0,62.0,84.0,87.0,17,55,82,73,48,64,39,19,71,68,65,70,37,77,31,50,57,85,93,30,84,82,49,60,70,79,85,85,84,16,13,15,16,13,,63+3,63+3,63+3,58,62,62,62,58,62+3,62+3,62+3,62+3,68+3,68+3,68+3,62+3,71+3,78+3,78+3,78+3,71+3,74+3,82,82,82,74+3,21+3,https://cdn.sofifa.net/players/197/655/23_120.png,21.0,19.0,67.5,Defender,0
198717,/player/198717/wilfried-zaha/230009,23,9,2023-01-13,W. Zaha,Wilfried Zaha,"LW, CF",82,82,30000000.0,85000.0,29,1992-11-10,180,66,13.0,Premier League,1.0,1799.0,Crystal Palace,LW,11.0,,2015-02-02,2023.0,108,Côte d'Ivoire,,,,Right,3,5,2,High/High,Unique,Yes,57000000.0,"#Speedster, #Dribbler","Flair, Technical Dribbler (AI)",91.0,79.0,72.0,86.0,37.0,76.0,75,81,47,75,68,88,71,54,69,87,90,91,85,74,75,83,58,78,77,72,77,35,78,70,76,81,34,39,36,15,10,15,11,10,,78+2,78+2,78+2,81,80,80,80,81,79+2,79+2,79+2,81+1,73+2,73+2,73+2,81+1,63+2,60+2,60+2,60+2,63+2,59+2,52+2,52+2,52+2,59+2,19+2,https://cdn.sofifa.net/players/198/717/23_120.png,30.0,85.0,73.5,Forward,0
199110,/player/199110/luis-muriel/230009,23,9,2023-01-13,L. Muriel,Luis Fernando Muriel Fruto,ST,82,82,25500000.0,70000.0,31,1991-04-16,179,79,31.0,Serie A,1.0,39.0,Atalanta,RS,9.0,,2019-07-01,2023.0,56,Colombia,,,,Right,4,4,2,High/Medium,Normal (170-185),Yes,43400000.0,#Dribbler,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot",89.0,83.0,74.0,86.0,27.0,67.0,71,84,69,80,78,88,79,78,55,83,87,90,85,84,85,81,60,73,72,84,50,16,83,78,89,82,26,24,22,8,10,10,14,6,,82,82,82,83-1,83-1,83-1,83-1,83-1,82,82,82,81+1,72+2,72+2,72+2,81+1,58+2,52+2,52+2,52+2,58+2,53+2,45+2,45+2,45+2,53+2,18+2,https://cdn.sofifa.net/players/199/110/23_120.png,25.5,70.0,71.0,Forward,0
199845,/player/199845/francesco-acerbi/230009,23,9,2023-01-13,F. Acerbi,Francesco Acerbi,CB,82,82,10000000.0,59000.0,34,1988-02-10,192,88,31.0,Serie A,1.0,44.0,Inter,SUB,15.0,Lazio,,2023.0,27,Italy,1343.0,SUB,15.0,Left,3,3,3,Medium/High,Normal (185+),No,,,Long Passer (AI),62.0,50.0,64.0,64.0,85.0,78.0,34,37,84,75,39,65,58,56,79,72,61,62,32,83,33,75,70,69,85,60,75,84,20,65,61,85,86,86,84,11,9,9,13,11,,60+3,60+3,60+3,57,60,60,60,57,62+3,62+3,62+3,60+3,70+3,70+3,70+3,60+3,72+3,79+3,79+3,79+3,72+3,74+3,82,82,82,74+3,19+3,https://cdn.sofifa.net/players/199/845/23_120.png,10.0,59.0,67.2,Defender,0
200260,/player/200260/steven-berghuis/230009,23,9,2023-01-13,S. Berghuis,Steven Berghuis,"CAM, RW, CM",82,82,29500000.0,25000.0,30,1991-12-19,182,75,10.0,Eredivisie,1.0,245.0,Ajax,RCM,23.0,,2021-07-19,2025.0,34,Netherlands,105035.0,SUB,11.0,Left,3,4,3,High/Low,Lean (170-185),Yes,41300000.0,,"Early Crosser, Finesse Shot, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",78.0,82.0,83.0,82.0,40.0,68.0,85,82,48,83,77,80,86,76,82,85,82,74,83,80,75,82,55,78,63,84,72,37,82,83,83,81,44,37,30,9,11,7,7,15,,77+3,77+3,77+3,82,81,81,81,82,82,82,82,82,78+3,78+3,78+3,82,64+3,63+3,63+3,63+3,64+3,59+3,51+3,51+3,51+3,59+3,18+3,https://cdn.sofifa.net/players/200/260/23_120.png,29.5,25.0,72.2,Midfielder,0
200458,/player/200458/lucas-digne/230009,23,9,2023-01-13,L. Digne,Lucas Digne,LB,82,82,27500000.0,100000.0,28,1993-07-20,178,74,13.0,Premier League,1.0,2.0,Aston Villa,LB,27.0,,2022-01-13,2026.0,18,France,,,,Left,2,3,2,High/Low,Unique,Yes,52300000.0,#Crosser,"Long Throw-in, Dives Into Tackles (AI), Early Crosser",78.0,69.0,80.0,79.0,77.0,75.0,88,60,72,81,68,78,83,83,73,82,80,76,74,81,78,83,90,85,69,76,76,80,73,75,60,81,76,78,80,6,12,9,6,13,,74+2,74+2,74+2,77,76,76,76,77,77+2,77+2,77+2,78+2,78+2,78+2,78+2,78+2,81+1,79+2,79+2,79+2,81+1,80+2,77+2,77+2,77+2,80+2,17+2,https://cdn.sofifa.net/players/200/458/23_120.png,27.5,100.0,76.3,Defender,0
200724,/player/200724/jose-ignacio-fernandez-iglesias/230009,23,9,2023-01-13,Nacho Fernández,José Ignacio Fernández Iglesias,"CB, LB",82,82,20000000.0,155000.0,32,1990-01-18,180,76,53.0,La Liga,1.0,243.0,Real Madrid,SUB,6.0,,2010-08-01,2023.0,45,Spain,,,,Right,4,2,2,Low/High,Normal (170-185),Yes,41000000.0,,Team Player,75.0,37.0,69.0,70.0,82.0,80.0,70,32,79,84,38,64,55,37,67,77,69,79,65,80,75,54,84,80,79,28,80,83,37,53,45,75,83,83,81,12,7,10,15,7,,59+2,59+2,59+2,63,61,61,61,63,63+2,63+2,63+2,67+2,69+2,69+2,69+2,67+2,79+2,79+2,79+2,79+2,79+2,80+2,81+1,81+1,81+1,80+2,18+2,https://cdn.sofifa.net/players/200/724/23_120.png,20.0,155.0,68.8,Defender,0
201153,/player/201153/alvaro-borja-morata-martin/230009,23,9,2023-01-13,Morata,Álvaro Borja Morata Martín,ST,82,82,30500000.0,77000.0,29,1992-10-23,190,84,53.0,La Liga,1.0,240.0,Atlético Madrid,LS,19.0,,2020-07-01,2024.0,45,Spain,1362.0,SUB,7.0,Right,4,3,3,Medium/Medium,Unique,Yes,64100000.0,,Speed Dribbler (AI),83.0,81.0,72.0,78.0,31.0,78.0,72,84,85,76,79,78,78,50,63,82,81,84,74,80,62,80,86,78,81,74,69,26,84,77,75,78,37,14,20,4,5,4,4,5,,82,82,82,79,80,80,80,79,79+3,79+3,79+3,78+3,71+3,71+3,71+3,78+3,57+3,55+3,55+3,55+3,57+3,54+3,50+3,50+3,50+3,54+3,13+3,https://cdn.sofifa.net/players/201/153/23_120.png,30.5,77.0,70.5,Forward,0
201305,/player/201305/gabriel-armando-de-abreu/230009,23,9,2023-01-13,Gabriel Paulista,Gabriel Armando de Abreu,CB,82,82,21000000.0,44000.0,31,1990-11-26,185,72,53.0,La Liga,1.0,461.0,Valencia,SUB,5.0,,2017-08-18,2024.0,54,Brazil,,,,Right,2,2,2,Low/High,Lean (185+),Yes,44100000.0,#Tactician ,"Injury Prone, Dives Into Tackles (AI), Power Header",66.0,49.0,71.0,65.0,83.0,80.0,67,42,82,80,48,60,57,46,74,70,65,67,65,81,63,61,82,75,79,50,87,87,51,65,51,69,83,82,81,15,6,15,15,7,,63+2,63+2,63+2,64,63,63,63,64,65+2,65+2,65+2,66+2,71+2,71+2,71+2,66+2,76+2,79+2,79+2,79+2,76+2,78+2,82,82,82,78+2,19+2,https://cdn.sofifa.net/players/201/305/23_120.png,21.0,44.0,69.0,Defender,0
201455,/player/201455/geoffrey-kondogbia/230009,23,9,2023-01-13,G. Kondogbia,Geoffrey Edwin Kondogbia,"CM, CDM, CB",82,82,29500000.0,71000.0,29,1993-02-15,188,76,53.0,La Liga,1.0,240.0,Atlético Madrid,SUB,4.0,,2020-11-03,2024.0,105,Central African Republic,,,,Left,3,3,2,Medium/High,Lean (185+),Yes,62000000.0,"#Tactician, #Strength",,69.0,75.0,77.0,77.0,82.0,89.0,64,69,77,83,62,77,64,66,81,79,68,70,73,84,57,87,79,88,91,84,86,86,80,81,53,82,81,82,80,15,10,10,8,10,,78+2,78+2,78+2,76,78,78,78,76,79+2,79+2,79+2,77+2,82,82,82,77+2,79+2,83-1,83-1,83-1,79+2,79+2,83-1,83-1,83-1,79+2,19+2,https://cdn.sofifa.net/players/201/455/23_120.png,29.5,71.0,78.2,Midfielder,0
202648,/player/202648/sergi-darder-moll/230009,23,9,2023-01-13,Sergi Darder,Sergi Darder Moll,"CM, CAM",82,82,30500000.0,30000.0,28,1993-12-22,180,71,53.0,La Liga,1.0,452.0,Espanyol,LCM,10.0,,2018-07-10,2026.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Lean (170-185),Yes,64100000.0,,"Finesse Shot, Flair, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",82.0,74.0,82.0,83.0,74.0,77.0,75,70,60,86,74,83,84,65,85,84,81,83,82,77,75,83,60,85,75,78,76,75,75,84,60,85,75,76,75,8,9,9,8,12,,76+2,76+2,76+2,80,80,80,80,80,81+1,81+1,81+1,81+1,82,82,82,81+1,79+2,80+2,80+2,80+2,79+2,78+2,74+2,74+2,74+2,78+2,17+2,https://cdn.sofifa.net/players/202/648/23_120.png,30.5,30.0,78.7,Midfielder,0
202884,/player/202884/leonardo-spinazzola/230009,23,9,2023-01-13,L. Spinazzola,Leonardo Spinazzola,"LWB, LM",82,82,27000000.0,77000.0,29,1993-03-25,186,75,31.0,Serie A,1.0,52.0,Roma,SUB,37.0,,2019-07-01,2024.0,27,Italy,1343.0,LM,3.0,Right,4,4,3,High/Medium,Lean (185+),Yes,45900000.0,#Speedster,"Injury Prone, Speed Dribbler (AI)",91.0,64.0,73.0,80.0,78.0,69.0,81,60,69,78,59,82,66,45,64,80,93,90,80,82,69,68,69,75,66,68,71,80,77,72,59,69,81,78,75,11,13,12,15,14,,73+3,73+3,73+3,79,77,77,77,79,77+3,77+3,77+3,79+3,75+3,75+3,75+3,79+3,80+2,76+3,76+3,76+3,80+2,80+2,76+3,76+3,76+3,80+2,21+3,https://cdn.sofifa.net/players/202/884/23_120.png,27.0,77.0,75.8,Defender,0
204525,/player/204525/inigo-martinez-berridi/230009,23,9,2023-01-13,Iñigo Martínez,Íñigo Martínez Berridi,CB,82,82,21000000.0,35000.0,31,1991-05-17,182,77,53.0,La Liga,1.0,448.0,Athletic Club,LCB,4.0,,2018-01-30,2023.0,45,Spain,,,,Left,3,2,2,Medium/Medium,Normal (170-185),Yes,44100000.0,,"Dives Into Tackles (AI), Long Passer (AI)",71.0,56.0,67.0,61.0,82.0,80.0,53,42,81,75,37,48,72,55,83,74,70,71,67,81,60,81,91,69,82,74,86,83,52,55,39,70,82,82,84,12,16,11,13,11,,65+2,65+2,65+2,62,63,63,63,62,64+2,64+2,64+2,63+2,70+2,70+2,70+2,63+2,74+2,79+2,79+2,79+2,74+2,76+2,82,82,82,76+2,20+2,https://cdn.sofifa.net/players/204/525/23_120.png,21.0,35.0,69.5,Defender,0
204638,/player/204638/willi-orban/230009,23,9,2023-01-13,W. Orban,Vilmos Tamás Orban,CB,82,82,25500000.0,65000.0,29,1992-11-03,186,87,19.0,Bundesliga,1.0,112172.0,RB Leipzig,RCB,4.0,,2015-07-01,2025.0,23,Hungary,1886.0,CB,6.0,Right,3,2,2,Low/Medium,Normal (185+),Yes,43400000.0,,"Leadership, Power Header",56.0,36.0,53.0,56.0,84.0,81.0,39,38,85,71,31,52,28,32,58,58,50,60,48,77,56,37,91,68,85,29,83,82,42,44,41,72,85,85,81,15,12,15,10,6,,54+2,54+2,54+2,52,53,53,53,52,54+2,54+2,54+2,55+2,60+2,60+2,60+2,55+2,69+2,74+2,74+2,74+2,69+2,72+2,82,82,82,72+2,18+2,https://cdn.sofifa.net/players/204/638/23_120.png,25.5,65.0,61.0,Defender,0
205693,/player/205693/sebastien-haller/230009,23,9,2023-01-13,S. Haller,Sébastien Haller,ST,82,82,31000000.0,68000.0,28,1994-06-22,190,82,19.0,Bundesliga,1.0,22.0,Borussia Dortmund,SUB,9.0,,2022-07-06,2026.0,108,Côte d'Ivoire,,,,Right,3,3,3,Medium/Medium,Normal (185+),Yes,52700000.0,#Strength,Power Header,65.0,80.0,62.0,74.0,52.0,82.0,42,83,86,76,83,74,57,46,51,78,56,73,66,82,52,83,82,73,92,65,67,36,87,72,88,82,40,61,56,6,7,14,7,6,,81+1,81+1,81+1,72,77,77,77,72,75+3,75+3,75+3,71+3,70+3,70+3,70+3,71+3,60+3,62+3,62+3,62+3,60+3,60+3,64+3,64+3,64+3,60+3,15+3,https://cdn.sofifa.net/players/205/693/23_120.png,31.0,68.0,69.2,Forward,0
209889,/player/209889/raphael-guerreiro/230009,23,9,2023-01-13,R. Guerreiro,Raphaël Adelino José Guerreiro,"LB, LM",82,82,27500000.0,57000.0,28,1993-12-22,170,71,19.0,Bundesliga,1.0,22.0,Borussia Dortmund,LB,13.0,,2016-07-01,2023.0,38,Portugal,1354.0,LB,5.0,Left,2,4,3,High/Low,Normal (170-),Yes,46800000.0,"#Dribbler, #Crosser, #Acrobat","Injury Prone, Flair, Outside Foot Shot, Technical Dribbler (AI)",73.0,78.0,86.0,87.0,75.0,55.0,86,77,44,89,79,87,85,82,85,87,83,64,90,86,90,79,52,74,50,84,45,84,79,85,54,86,79,75,76,12,6,8,11,8,,76+3,76+3,76+3,83-1,82,82,82,83-1,85-3,85-3,85-3,83-1,84-2,84-2,84-2,83-1,81+1,79+3,79+3,79+3,81+1,79+3,70+3,70+3,70+3,79+3,18+3,https://cdn.sofifa.net/players/209/889/23_120.png,27.5,57.0,75.7,Defender,0
210243,/player/210243/ricardo-barbosa-pereira/230009,23,9,2023-01-13,Ricardo Pereira,Ricardo Domingos Barbosa Pereira,"RB, RWB",82,82,27500000.0,100000.0,28,1993-10-06,175,70,13.0,Premier League,1.0,95.0,Leicester City,SUB,21.0,,2018-06-09,2026.0,38,Portugal,,,,Right,4,3,3,High/High,Unique,Yes,52300000.0,,"Injury Prone, Early Crosser, Speed Dribbler (AI), Team Player",79.0,67.0,79.0,81.0,81.0,72.0,82,66,69,82,59,81,78,52,77,83,83,76,76,82,79,74,75,72,69,64,79,79,77,77,61,81,81,84,83,16,12,15,11,11,,74+3,74+3,74+3,78,78,78,78,78,78+3,78+3,78+3,79+3,79+3,79+3,79+3,79+3,81+1,80+2,80+2,80+2,81+1,80+2,79+3,79+3,79+3,80+2,20+3,https://cdn.sofifa.net/players/210/243/23_120.png,27.5,100.0,76.5,Defender,0
210411,/player/210411/otavio-edmilson-da-silva-monteiro/230009,23,9,2023-01-13,Otávio,Otávio Edmilson da Silva Monteiro,"RM, LM",82,82,32500000.0,21000.0,27,1995-02-09,171,67,308.0,Liga Portugal,1.0,236.0,Porto,RM,25.0,,2014-09-01,2025.0,38,Portugal,1354.0,SUB,25.0,Right,3,4,1,High/High,Normal (170-185),Yes,65000000.0,"#Dribbler, #Engine","Leadership, Flair, Long Passer (AI), Playmaker (AI), Technical Dribbler (AI)",78.0,69.0,80.0,85.0,63.0,71.0,79,68,57,81,66,86,80,72,78,85,81,76,85,82,83,72,59,86,62,67,80,62,77,83,72,81,66,67,54,11,12,9,10,15,,74+2,74+2,74+2,80,79,79,79,80,80+2,80+2,80+2,81+1,79+2,79+2,79+2,81+1,74+2,74+2,74+2,74+2,74+2,71+2,66+2,66+2,66+2,71+2,20+2,https://cdn.sofifa.net/players/210/411/23_120.png,32.5,21.0,74.3,Midfielder,0
211688,/player/211688/jose-luis-gaya-pena/230009,23,9,2023-01-13,Gayà,José Luís Gayà Peña,"LB, LWB",82,83,32000000.0,44000.0,27,1995-05-25,172,66,53.0,La Liga,1.0,461.0,Valencia,LB,14.0,,2012-09-13,2027.0,45,Spain,1362.0,SUB,14.0,Left,3,4,3,High/Medium,Lean (170-185),Yes,69600000.0,,"Team Player, Technical Dribbler (AI)",82.0,61.0,76.0,79.0,78.0,73.0,79,61,58,79,58,77,80,49,75,80,81,83,82,83,80,62,53,87,67,59,76,80,75,75,60,76,79,81,82,13,10,9,12,9,,70+3,70+3,70+3,76,75,75,75,76,76+3,76+3,76+3,78+3,78+3,78+3,78+3,78+3,81+2,79+3,79+3,79+3,81+2,80+3,76+3,76+3,76+3,80+3,19+3,https://cdn.sofifa.net/players/211/688/23_120.png,32.0,44.0,74.8,Defender,1
212096,/player/212096/vincenzo-grifo/230009,23,9,2023-01-13,V. Grifo,Vincenzo Grifo,"LM, CF, CAM",82,82,30000000.0,43000.0,29,1993-04-07,180,76,19.0,Bundesliga,1.0,25.0,SC Freiburg,LM,32.0,,2019-09-02,2026.0,27,Italy,,,,Right,2,4,2,Medium/Medium,Normal (170-185),Yes,51000000.0,"#Crosser, #FK Specialist","Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",74.0,79.0,81.0,82.0,40.0,63.0,88,77,47,80,73,82,85,86,75,83,73,75,81,79,79,84,52,71,65,79,52,45,81,80,88,74,48,31,30,10,12,8,8,14,,76+2,76+2,76+2,80,79,79,79,80,80+2,80+2,80+2,80+2,75+2,75+2,75+2,80+2,64+2,61+2,61+2,61+2,64+2,59+2,50+2,50+2,50+2,59+2,18+2,https://cdn.sofifa.net/players/212/096/23_120.png,30.0,43.0,69.8,Midfielder,0
212188,/player/212188/timo-werner/230009,23,9,2023-01-13,T. Werner,Timo Werner,"ST, LW",82,84,38000000.0,73000.0,26,1996-03-06,180,76,19.0,Bundesliga,1.0,112172.0,RB Leipzig,SUB,11.0,,2022-08-09,2026.0,21,Germany,1337.0,ST,9.0,Right,4,3,3,High/Medium,Unique,Yes,67500000.0,#Speedster,Speed Dribbler (AI),91.0,80.0,70.0,82.0,35.0,69.0,69,78,75,79,82,82,70,58,55,83,93,89,79,85,76,85,75,81,64,77,63,37,87,68,78,79,39,20,19,9,9,8,15,9,,81+3,81+3,81+3,81,82,82,82,81,79+3,79+3,79+3,80+3,71+3,71+3,71+3,80+3,61+3,56+3,56+3,56+3,61+3,57+3,49+3,49+3,49+3,57+3,19+3,https://cdn.sofifa.net/players/212/188/23_120.png,38.0,73.0,71.2,Forward,2
212194,/player/212194/julian-brandt/230009,23,9,2023-01-13,J. Brandt,Julian Brandt,"CAM, RM, CM",82,85,40000000.0,60000.0,26,1996-05-02,183,83,19.0,Bundesliga,1.0,22.0,Borussia Dortmund,RM,19.0,,2019-07-01,2024.0,21,Germany,1337.0,SUB,20.0,Right,4,4,3,Medium/Medium,Normal (170-185),Yes,71000000.0,#Dribbler,"Flair, Outside Foot Shot, Technical Dribbler (AI)",68.0,78.0,82.0,85.0,49.0,66.0,81,78,54,85,79,86,78,67,82,86,66,69,84,82,83,81,63,83,68,79,39,58,80,84,54,83,44,45,48,11,16,11,8,9,,77+3,77+3,77+3,81,81,81,81,81,82+3,82+3,82+3,81+3,80+3,80+3,80+3,81+3,69+3,67+3,67+3,67+3,69+3,65+3,56+3,56+3,56+3,65+3,19+3,https://cdn.sofifa.net/players/212/194/23_120.png,40.0,60.0,71.3,Midfielder,3
212523,/player/212523/anderson-souza-conceicao/230009,23,9,2023-01-13,Anderson Talisca,Anderson Souza Conceição,"CF, ST, CAM",82,82,31000000.0,64000.0,28,1994-02-01,190,80,350.0,Pro League,1.0,112139.0,Al Nassr,CAM,94.0,,2021-06-26,2024.0,54,Brazil,,,,Left,4,4,2,High/Low,Unique,No,52700000.0,#FK Specialist,"Finesse Shot, Flair, Long Passer (AI), Long Shot Taker (AI), Outside Foot Shot",80.0,83.0,77.0,82.0,52.0,75.0,74,82,77,77,76,83,85,87,78,84,84,76,87,79,65,84,66,82,76,86,67,52,84,77,75,77,45,55,42,13,11,13,12,10,,81+1,81+1,81+1,81,82,82,82,81,81+1,81+1,81+1,80+2,78+2,78+2,78+2,80+2,67+2,67+2,67+2,67+2,67+2,65+2,61+2,61+2,61+2,65+2,19+2,https://cdn.sofifa.net/players/212/523/23_120.png,31.0,64.0,74.8,Forward,0
213661,/player/213661/andreas-christensen/230009,23,9,2023-01-13,A. Christensen,Andreas Bødtker Christensen,CB,82,86,37500000.0,145000.0,26,1996-04-10,188,81,53.0,La Liga,1.0,241.0,FC Barcelona,SUB,15.0,,2022-07-04,2026.0,13,Denmark,1331.0,LCB,6.0,Right,3,2,2,Low/Medium,Lean (185+),Yes,79700000.0,,Injury Prone,68.0,32.0,66.0,70.0,84.0,74.0,51,36,80,80,25,67,41,39,73,76,59,76,61,84,60,37,79,68,77,20,75,85,32,62,36,79,85,84,83,10,12,8,6,8,,56+2,56+2,56+2,61,60,60,60,61,63+2,63+2,63+2,65+2,69+2,69+2,69+2,65+2,75+2,79+2,79+2,79+2,75+2,77+2,82+2,82+2,82+2,77+2,17+2,https://cdn.sofifa.net/players/213/661/23_120.png,37.5,145.0,65.7,Defender,4
217870,/player/217870/giovanni-di-lorenzo/230009,23,9,2023-01-13,G. Di Lorenzo,Giovanni Di Lorenzo,RB,82,82,27500000.0,66000.0,28,1993-08-04,183,83,31.0,Serie A,1.0,48.0,Napoli,RB,22.0,,2019-07-01,2026.0,27,Italy,1343.0,RM,2.0,Right,3,3,2,High/Medium,Normal (170-185),No,46800000.0,,"Long Shot Taker (AI), Speed Dribbler (AI)",85.0,66.0,73.0,77.0,78.0,80.0,78,64,71,77,60,76,69,69,71,77,85,85,78,80,78,72,83,90,76,69,75,79,70,66,59,77,80,80,75,8,10,8,10,7,,73+2,73+2,73+2,75,74,74,74,75,74+2,74+2,74+2,76+2,75+2,75+2,75+2,76+2,80+2,78+2,78+2,78+2,80+2,80+2,78+2,78+2,78+2,80+2,17+2,https://cdn.sofifa.net/players/217/870/23_120.png,27.5,66.0,76.5,Defender,0
220651,/player/220651/jose-angel-esmoris-tasende/230009,23,9,2023-01-13,Angeliño,José Ángel Esmoris Tasende,"LWB, LM",82,84,35000000.0,59000.0,25,1997-01-04,171,69,19.0,Bundesliga,1.0,10029.0,TSG Hoffenheim,LWB,11.0,RB Leipzig,,2023.0,45,Spain,,,,Left,3,4,2,High/Medium,Normal (170-185),Yes,,#Crosser,"Early Crosser, Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",78.0,71.0,82.0,84.0,75.0,70.0,87,70,65,81,63,85,83,76,81,84,85,72,85,82,85,80,72,84,60,69,77,79,79,79,55,81,77,75,75,13,6,13,13,13,,76+2,76+2,76+2,81,79,79,79,81,80+2,80+2,80+2,82+2,80+2,80+2,80+2,82+2,80+2,79+2,79+2,79+2,80+2,79+2,74+2,74+2,74+2,79+2,19+2,https://cdn.sofifa.net/players/220/651/23_120.png,35.0,59.0,76.7,Defender,2
222077,/player/222077/manuel-locatelli/230009,23,9,2023-01-13,M. Locatelli,Manuel Locatelli,"CDM, CM",82,86,40000000.0,37000.0,24,1998-01-08,185,75,31.0,Serie A,1.0,45.0,Juventus,CDM,5.0,Sassuolo,,2023.0,27,Italy,1343.0,SUB,5.0,Right,4,3,2,Medium/High,Lean (185+),Yes,,,"Long Shot Taker (AI), Playmaker (AI)",62.0,70.0,80.0,78.0,78.0,79.0,73,62,68,85,70,79,71,64,83,83,61,63,65,80,59,77,65,89,77,82,76,78,70,80,60,79,80,81,75,11,12,11,10,15,,73+2,73+2,73+2,75,75,75,75,75,77+2,77+2,77+2,76+2,81+2,81+2,81+2,76+2,78+2,81+2,81+2,81+2,78+2,77+2,77+2,77+2,77+2,77+2,19+2,https://cdn.sofifa.net/players/222/077/23_120.png,40.0,37.0,74.5,Midfielder,4
223697,/player/223697/robin-gosens/230009,23,9,2023-01-13,R. Gosens,Robin Everardus Gosens,"LWB, LM",82,82,29500000.0,59000.0,27,1994-07-05,183,76,31.0,Serie A,1.0,44.0,Inter,SUB,8.0,Atalanta,,2023.0,21,Germany,1337.0,SUB,16.0,Left,3,3,3,Medium/Medium,Normal (170-185),Yes,,,"Early Crosser, Long Shot Taker (AI)",82.0,75.0,74.0,79.0,77.0,80.0,82,79,82,80,71,80,69,58,77,81,79,84,71,84,66,76,90,86,76,68,80,77,86,60,55,77,75,78,79,7,16,15,16,10,,80+2,80+2,80+2,79,79,79,79,79,77+3,77+3,77+3,80+2,77+3,77+3,77+3,80+2,80+2,78+3,78+3,78+3,80+2,80+2,79+3,79+3,79+3,80+2,20+3,https://cdn.sofifa.net/players/223/697/23_120.png,29.5,59.0,77.8,Defender,0
